271|c29d3166d469d161e03888ce002ae1ac|Packen wir's!
272|a8fd6ae0869696c76bd8323a53dacc8d|dunkles Schieferblau
273|0f31691b09e88b6a33af014a1852e7be|Ich sehe kein Leerzeichen.
274|5580bc319560507807b1652be1602059|Einen Versuch ist es wert.
275|7c65f01b8853693b38f1b16d326ad2de|Welche Deskriptoren fallen Ihnen ein?
276|c23ad68c015e44d2db95b38f420bd1f7|Erstmals seit der Wiedervereinigung ist ein ausgeglichener Haushalt nicht mehr irgendein Wunschtraum; nein, er ist tatsächlich in Reichweite.
277|42fe72cbfcaf7e57fc530499104f6a04|Donauwelle heißt mancherorts auch Schneewittchenkuchen.
278|f44664c21a56e837ff2999b3af8a5deb|Ein defekter Hydrant hat die Straße unter Wasser gesetzt.
279|9e5c19be4c789d5b6c7f783b28fd8b11|Alle Funknetzwerke anzeigen!
280|96b7b2cb22714ed13102ca517061958c|Das ist schlecht fürs Geschäft.
281|53fde15d13c9aa46ae6df1df1cf8ec48|Antifaschismus heißt doch nur, dass man gegen Nazis ist.
282|8ffc04e30828854df36c8bd686232fc9|Etwas muss vorgefallen sein.
283|da55b19eec0d3ac60c259f85fa5a2c14|Ist Zartbitter-Schokolade gesünder als Vollmilch?
284|b432e4e4e4c7061e5ba8caac9de28c64|Einer noch!
285|5d6d9d70876529292c0d0f90f47add90|Korken oder Schraubverschluss?
286|b5d7ad59bcc8252a63bfd2f36cf08d24|Ungeduldig trommelt der Förster mit den Fingern auf dem Tisch.
287|2d8662615198af1f8e734f80c4a5bf3d|"Der führende Minister wurde in der Verfassungswirklichkeit """"Präsident des Gesamt-Reichsministeriums"""" oder ""Reichsministerpräsident"" genannt."
288|35a8c6ce465aca9999bcf9292be8d86a|Der W-Lan-Router, das Modem oder der Telefonserver?
289|2279c04bab79c0e2314fcc1db1491965|Da kommen wir dann ganz schnell zum Back-up.
290|65addb6ac0943dcdf817a9bcfa6f776c|Was macht dieses Porzellan wertvoller als anderes?
291|40713f0ea6ef6c76b120d14db84d2b57|Spätestens ab einhundertzweiundneunzig Kilobit pro Sekunde kann man das Ergebnis als transparent bezeichnen.
292|732627aa10b1c19c166f75e825df3e56|Die Geheimnummer muss erst freigerubbelt werden.
293|62be29ac9949409f4689b0c39bc96abd|Im Prinzip so wie beim Speed-Dating.
294|a5671fb02fdcea88a40acd9c57512512|Darf ich mit dem Buggy fahren?
295|c41b55447187b9898b1bb9e9117d4dee|Kannst du bitte das Licht anlassen?
296|fe08fd02e1a7b581f98f0a951e1d7c5b|Wir haben jetzt mal eine Liste zusammengestellt.
297|5dc17c925bf9f9c227a63055ac4a5bf6|Allerdings gibt es schon einige Anhaltspunkte.
298|756365337643e770a6bce2fd4d8c916b|Der Rechtsweg ist ausgeschlossen.
299|c56120946bbd9610e898a3ee07816709|Beim Zoll arbeiten hauptsächlich nur Bundesbeamte im mittleren, gehobenen oder höheren Dienst.
300|e5d2c83b4d0ae9771f9858aac5da234a|Dafür erntete sie viel Applaus.
301|4f885ecbaeb43ddeff7e7bc290b18904|windig
302|f7985c5bab13982bfdc6632e3cf6f9c8|Nenne mir die Helligkeit für mein Gesicht in Prozent oder als Stufe
303|a386d9a4f6d83732f0c29942584e57bd|Es ist ja aufwendiger von der Hardware her.
304|58704e625b595637f179914ac08cf9c5|Es geschah in einem kleinen Waldstück am Stadtrand.
305|409af76918f8f166ba0c17df907c07c2|Nur für einen Tag.
306|410b872ed14b77dba5420e1fb33c4ecf|Es ist eine vetrackte Situation.
307|2216233df8b4f81f5940c668e9104c85|Das deutet darauf hin, dass die Nerven blank liegen.
308|564aa908012edee2a6cc0362d6d09d55|Auffällig viele unserer Nutzer haben angegeben, aus Afghanistan zu kommen.
309|60ba7647a9a9e545e5b324d85884369c|Und das bedeutet, dass wir zwar eine Trennung von Kirche und Staat haben, aber nicht eine vollständige Trennung, wie wir sie zum Beispiel in Frankreich durch den Laizismus haben.
310|a111a596e0e02e428bcc300ba7095e2b|Die Politik ihrerseits muss und sie wird ihren Teil dazu beitragen, damit diese Stärken unseres Landes weiter gestärkt werden.
311|9ff2f8dc627866d99b1a550ddd026344|Diese Unkenntlichmachung soll doch wohl ein Witz sein.
312|c017f3b9c57ba0f9ac007bf9c08d89f0|Wir geben dir zwar Rückhalt, aber keinen Freibrief, andere so zu bedrängen.
313|6c9232b97a816b653a2d0d1856885efb|Bewegt man den unterkühlten Patienten zu schnell, kann das den Bergungstod zur Folge haben.
314|a49e4f6bcbff4ca3a0b617148257f2f0|Hier, fang!
315|46273a003d80211e01f5538524803c48|Kommt noch etwas dazu?
316|307c91f3f6b766767bb0da0a82bd1820|Bewahren Sie Medikamente stets für Kinder unerreichbar auf.
317|6d507e734c9bc93ebaa2a9a4f4bad3e8|Wer nicht kräftig rudert, muss nachher das Deck schrubben.
318|10ce11efbac9ee7df3599edbe889d78f|Habe ich irgendwelche neuen E-Mails?
319|c1b98c43578ac75df908a77cbc38adb6|Überprüfe noch mal, ob alle Schrauben richtig festgezogen sind.
320|f446133b3ef3b3bb493b916cc95a360e|Mitunter werden einzelne Wörter ersetzt oder bei Neuerscheinungen ohne eigene Übersetzung übernommen.
321|e38a25db99120adaadf9e7c5463422d9|Bei Muskeln ist es genau umgekehrt.
322|ae4e466a175c5a2d76abd3548a29e58b|Moment, das ging anders.
323|7026584c8727d8de70928774b12fb1a2|Bei dem Kamikaze-Fahrstil ist es ein Wunder, dass er noch am Leben ist.
324|c17e076fb1484b0b6086a40151b5727b|Nun hängt sie vor ihrer Wohnung und kriegt die Haustür nicht auf.
325|62b56fcd0964dd448bee34f9ef96aada|Staatsrat Buchholz wirft seit der Mittagspause mit zerknüllten Akten auf den Papierkorb.
326|66a79b97a2a4709fe9460deab7e5ca05|Wobei Fabian jetzt nicht so auf Heavy Metal steht.
327|1aa4793ee0919a1ce614a2a51104cae1|Herzlichen Glückwunsch zum Geburtstag!
328|781effa3c22082b6cd62160ae486b0ce|Mitunter reagiert das Thermostat recht träge.
329|e3092929dc4926a0486a60f634cfe19b|Der Besuch ist da.
330|799e43ac89da75ecc043b25c1f9cb906|bewege maus zu siebenundreisig und achtunddreißig
331|df035ec58ff453048c30a047aeffc980|Ich hoffe, ich habe keinen eurer Namen falsch geschrieben.
332|c93d4e0ba3bdbaa695c0ef2ed403cea0|Alle müssen heute arbeiten. Nur die Bayern, die dürfen feiern.
333|1cf83bd2d4b79fe31630d9980c4189dd|Soll er doch versuchen, mir die Vorfahrt zu nehmen!
334|f15b2de3f1f125c581327b6125e873ed|Ohne die siebenstellige Prüfungsnummer wird kein Formular entgegengenommen.
335|9ba51734ced032fd8ec25acfb387a23f|Datum
336|846a67a19a177de92aafbc8f51bb72e4|Es wurde so still, dass man eine Stecknadel hätte fallen hören können.
337|8fab5335a656e784f527f1731eb829c7|Einmal zwei halbe Hähnchen, bitte!
338|79a324d6ab44b865fced33f01bc1c1cd|Musst du immer überall herumschnüffeln?
339|eb498c593e44e0697496a35994bcf2c2|Sofort wurden die Wasserpistolen in Beschlag genommen.
340|99e7c9f62121e05a69a50d09029388cf|Es ist ausdrücklich erlaubt, Bande zu spielen.
341|5f17d598bae25278d53f5f01b128e7ff|Jetzt wohne ich im Zabergäu, hier pflanzen sie auch Wein an.
342|dbc6f0091daa81df3b186052fa8227ed|Ein Ziel, das man komplett aufgegeben hat, kann man doch nicht als Kompromiss verkaufen.
343|07f505dd499905016894956bbdd85b41|Bitte nehmen Sie sich die Zeit.
344|fa23e6645970d887bfe51fe3b84314ba|av finde dieses Video
345|a1edf8eabc6f0cb6c639c61a7022ebe8|Ich weiß nicht, was ich tun soll
346|4a51ef81e79ad5de46341b4e5363a130|Ein Loch in der Herzscheidewand soll operativ geschlossen werden.
347|827a80f89c0de2dbcf546fa9256eabb5|Ist doch Jacke wie Hose.
348|cc53c8c6e0b77dcc336d8484646a6552|Wie viele Tassen Kaffee soll ich aufsetzen?
349|ca043f69308b615c0cb6be836e497359|Geh von der Couch, du fauler Hund!
350|f996714c7a582ec8216b19163ee172fd|Es könnte sogar kontraproduktiv sein.
351|8c31ddafa62633180d90e341f5a563ab|Dass Baumann so nett zu dir ist, kann auch andere Gründe haben.
352|21bfa29519fa8d2d22d4b7fa1a90cf4f|Die Auswertung der Beweismittel wird voraussichtlich mehrere Monate andauern.
353|0611eb16dc66690fddfd6788332c87a2|Was soll das denn heißen?
354|611834b2eb11d2badc62a3ffd222befd|Um den Fuhrpark ist es schlecht bestellt.
355|9d9f6fc404b248fe17337d637623696b|Was habt ihr heute erlebt?
356|97d28458089cd9c236a3879ade7c344b|Ja, aber ein Pottwal ist noch mal ein ganz anderes Kaliber.
357|68afc7cae294725b477d81ff2cb7c567|Aber letztlich geht es genau darum: Um Köpfe und um Geld.
358|b21af7239d0856f767c9307a049be112|Er muss, das bleibt auch ohne Fragen, für diesen Fall die Kosten tragen.
359|4699c23bfe3cf6c16bc98ba9b7378328|Der Pinguin verkörpert etwas Lebendes, das Fenster etwas totes.
360|f7682925fc0437c89e1084d337b3e28a|Ja, aber was ist so toll daran?
361|8f42ee194f8418105400151f4658642c|"Also umfahren im Sinne von ""um sie herumfahren""."
362|00a6e03efe8e540f150a3d611826f2b7|Der Vater trägt sein schlafendes Kind im Tragetuch.
363|4c11e8f4e001484d81f3b1d79ba6b71b|Hinter jeder verstecken sich Süßigkeiten, Bildchen oder andere Überraschungen.
364|6ff5dd9c8450a88c63dbd8c909882a90|In den braunen Schrank kommt nur ganz edles Geschirr.
365|7361fd975e773477109807da747def39|Am meisten schockiert die offen demonstrierte Feindseligkeit.
366|bed886a27f977406042a47e06c88f6a6|Ok. Ich habe achtzehn Elemente gefunden.
367|4231fcd1ddaaa4c36d068e341ec83b99|Davor ist man noch in der Probezeit.
368|ff633ae81577742e40587d7c8489eaec|Ein Rumpsteak sollte richtig zubereitet werden.
369|cb9fda88fdeeb136d1d6b9d6b0db4c4c|Aber der Mut ist stärker.
370|03bc216e2a20a099c94f33ced8221850|Wegwerfen wollte er sie aber auch nicht.
371|b376e09911f1418cbb2198bd6b4330f7|Halten Sie bitte Ihre Ausweise bereit.
372|08b999e4fab08d5a56d6d4716322b8c2|Ob es sich um ein qualifiziertes Urteil oder um Spekulation handelt, ist reine Spekulation.
373|fa055ebc307d278c4e7c83e4d320a279|Achtung, die U-Bahn fährt ein!
374|ac51b85f4e53b14235f969092bd4238d|Hereinspaziert, das Tor ist offen!
375|2b0d202fa8b36fa7b01322fa78225358|Dort sieht es aus wie im Auenland, nur dass die Türen nicht rund sind.
376|d4b27ec837ee40d58fa72c13e9035419|Genug schwadroniert!
377|149fcca19b3587a48ad553e6e86b53f6|Sie liegt mit ihren Einschätzungen manchmal richtiger, als sie denkt.
378|97f9ea820dfab87fdd248d6b8b9b0289|Stets heiterte sie mich auf, wenn es besonders stressig war.
379|cd6d012bb1b01ec87ac4f8eec350963d|Gestatten Sie mir dennoch eine Frage!
380|68a5fa63b30de09dd83679ea5f39a9a0|Besonders angenehm daran ist, dass man sich selbst kein bisschen ändern muss.
381|f8e9654dc7bc636e92ecc757be1a4d42|Die Katze sitzt schon wieder am Tisch.
382|5996d47279cacd80e25fd2016cfc9192|Der Zucker soll karamellisieren.
383|2d39da3449435553a675f2b00b5746a6|Niemand ist so leicht zu betrügen, wie man selbst.
384|987bb01dab34f2ee8b64f03ff5382826|lass es uns angehen
385|1185d881a58a04e7218d8892cdf65f01|Bei euch ist sie gut aufgehoben.
386|a8f68e1d2e46ec214636699d9fac4486|Wirfst du dein Handy auch immer gegen die Wand?
387|980383e25785203ea1a172ba1b813fa7|Sie sprachen stundenlang über Gott und die Welt.
388|17e29b21ee7a03cf53967cb34b659446|Dabei würde man sich die Schwangerschaft sparen.
389|04ec3c9a9c0fb5eb1d899bb154e028a1|Protestanten und Katholiken sind gleichermaßen zum Abendmahl eingeladen.
390|ee17e7e6af5544aafdb536502057422a|Gibt es Lebewesen mit einer längeren Kindheit als beim Menschen?
391|9631103a1a443cabe7e89e3095539590|Beim Kochen nervt am meisten das Schnibbeln von Gemüse im Vorfeld.
392|2ac82f733f03590ec68ceb32f652a0a9|Bestimmt weiß niemand, welches Unternehmen gemeint ist.
393|55864d3cbbb95442bd0d35abdd8e1a52|Kannst du Gedanken lesen?
394|8b255b843d056b7624a5a86d13259aba|Du bist auch die Erste, die das geschafft hat.
395|9e3f56162a9c968e554871c3f690d111|Du kannst doch nicht mit siebzig durch die Dreißiger-Zone brettern!
396|f61e0e3e5c61e761aad928923df95cc5|Was hältst du von einer Übergangsgesellschaft?
397|0a797e65959b528725fcfcadf6c99e7a|Sind sie selbstständig oder sind sie Angestellt?
398|7acfaf26a7780a770906133932cb95a9|Sobald ich den ersten Satz gesprochen habe, ist die Aufregung verflogen.
399|13eb2cd71a8f211cf0df2d90df833a7e|Mit dir vergeht die Zeit immer so schnell.
400|ca3a4eccdf0176b658adfeaa10e15fbf|schöne Grüße
401|05c36ecc5bc615e18c3b2fb5f99e8fd9|Humanoide Roboter müssen fortwährend neue Entscheidungen treffen.
402|1f3cd90c95bedd14e8dc878f2fd5cd00|Unter Playboy versteht man nicht den Spieljungen.
403|6758305d4999be701db1fe9890e658f9|Bevor man andere belehrt, sollte man selbst etwas gelernt haben.
404|fd34f901ffff5bfe2190c335b5140403|Für sechs Euro bekommt man bereits eine ganze Spindel.
405|094651b50f7dfc8bee2496b00a74679c|Wenn es jedoch auftritt, sind die Folgen umso verheerender.
406|ae6aa83c93158b932c9a72c88f6f0e0d|Heute waren wir im Klostercafe, da habe ich Leckeres erstanden.
407|ffb008ab5573a3675eb63255a6bd7d30|Eine gute Stunde ist rum.
408|4f5f51e56a1e8fdc13c0a59805f2c2f8|Ich weiß, dass es eigentlich Schraubendreher heißen muss.
409|ff5535a71dc999f0f8a1a086a8b3f491|Angeblich fördert klassische Musik die Fähigkeit, sich zu konzentrieren.
410|8f0b05fde9f84408c95dbb831efe8498|Als Radlerin hat Elena großen Respekt vor sich öffnenden Autotüren.
411|835f83638b33613e76fdd97a52bc44be|Wie nennt man eine geheime Flüssigkeit?
412|372e8d58fa9d6a049262b4e9c7837995|füge hinzu
413|f54e58899b69f92725b2e4f4e4fcd5c0|Das Abkommen kann nur eine Übergangslösung sein.
414|58127cdcbc463267c874cb6596aa4473|Hallo Ariane. Es freut mich, dass dir meine Stimme gefällt.
415|5d12b75cf29cfd720f323167e0bddad3|alle
416|30093afc957b66006f5b9863d60c7fe6|Karamellisierte Speisen sind der Hit!
417|d5c903940f78ecf0538b7718e57994c7|Für Röntgenstrahlen ist der Körper eben nicht gänzlich opak.
418|4726eb4b431027b7ef9280c87ba604d4|Die Erträge sollten den Kommunen vor Ort beim Strukturwandel helfen.
419|53f56f66ac2c57833e815e5ab379a187|Nachricht erneut senden.
420|2bc760de3e780884f1b37ee305ee6327|Mit einem einzigen Kinnhaken setzte er seinen Gegner außer Gefecht.
421|33656fc4d212d81344f9d45db0264c1d|Welch ein fataler Irrtum!
422|9e342f8a7455e2a3d9f5cbc49cec1533|Frau Seidel kann ein Lied davon singen.
423|c0ffb650d6bf85a66c3ba56b1d69321d|Kann man ihr vertrauen?
424|59885d9ea0c96cc8757aaec8cf6b8d95|Anlässlich der Verabschiedung des langjährigen Kollegen Schulte, wurde eine Flasche Sekt kaltgestellt.
425|12d60987635d5a7409bc7504772213be|Und bitte keine Fotos!
426|3ace11789502ca578b1c01b48dc53e58|Es ist unfassbar.
427|c1b9158780c04d48589f81d24bede3a9|Für die Pflege von großen Datenbanken benötigt man solche Tools.
428|12272bbd1fc1816a2d57059cc3824974|Auf der einen Seite erwarten wir von den Flüchtlingen, dass sie unsere Gesetze einhalten, neugierig auf unser Land sind und unsere Werte achten.
429|6db4e46246abb98265a0c9ba716aeec0|Aber unsere Erfahrung ist: Wenn es vor dem Beitritt nicht die Fortschritte gibt, wird es nach dem Beitritt mit Sicherheit nicht einfacher.
430|17580bde14c40d98c7fdf42263d931c1|Im Hühnerstall hat sich der Fuchs so richtig ausgetobt.
431|6324a64a551bd9d8a5cd1abf7e723f0a|tippe auf Sieg
432|01e8454dc9178f2609e709bad482f707|Irgendwo im Asteroidengürtel ist die Lieferung verloren gegangen.
433|8e129cf10128f320a25ab71975057302|Die Fahrzeuginsassen sind unversehrt.
434|5b7d0c852b73d4e7c27dcdcd5c539a32|Daran lässt sich nichts mehr begradigen.
435|8903bc62bd7446f395d88dcc80da62d4|Diese Antwort war ungültig. Ich brauche eine Nummer
436|360c7e21acf589adb7a1f90dbf078561|schalte aus
437|5d77e63f38f741e746970b2b9280dc98|Wieso stellst du alles infrage?
438|766da404ecfedccf1888e2eaae390ee0|Sibirien ist ein Stadtteil von Elmshorn.
439|f8f18ab9520f8554677b368e1e51bdf1|Das Mauerwerk muss atmen können.
440|703d78215ed610a0e07c5a5646e3849f|Wie viele Milliliter entsprechen einem Esslöffel?
441|eb7ac24e662775db7f82de71940875cc|Karnickelfangschlag?
442|a3c8cfbdb186bbf15233ecdb8506eb83|Sie hatte sich nicht verabschiedet, aber ihren Gastgeber wecken wollte sie auch nicht.
443|92169fdd05554de71d06d0f2820981f2|Und wieder scheint die Sonne so dolle, dass ich leider den Rollo hinunterlassen muss.
444|dddf0261ef55c89eecd59bacb2e64ca4|Woher soll ich sie kennen?
445|d0d06aff453d4bc4d7250148c227c11c|Mit dem Geländewagen geht es durch unwegsames Gelände.
446|59acc7055a894b09ca6a98d55abc0e7f|Für mich wäre das ein Grund, zu wechseln.
447|40a855c9998a885774ef4f39c04f4565|Klaus-Peter verfolgt handfeste wirtschaftliche Interessen.
448|288f7542beb6993c32739c2bc25a840b|Hier ist die Liste aller Sponsoren des Kongresses.
449|4d78078328edfb2833302ec9e9d3c6db|Ich würde die Hähnchenschenkel gerne platzsparend verpacken.
450|eadcb657404abedd7dff98fcfded8570|Reiche Banker verschwenden all ihr Geld für Loks und Schuppen.
451|d7b281e6e6cfea847319afc871cbe5d1|Wer oft in Hotels übernachtet, sollte die Karten daher aufbewahren.
452|336f779c12f0f269f9d942064f5eb72b|Messer, Gabel, Schere, Licht dürfen kleine Kinder nicht.
453|764af377673970f2c8906ceb464bc408|Restaurant in der Nähe
454|771bf7a493d9a917cdf3f4251a91c008|Wie haben die mich gefunden?
455|c961952db529bdc7f387a6ba8f5b0305|In den Familien wird ja etwas weitergegeben wenn Familien sich für Kinder entscheiden; auch diese Entscheidung fällt nicht der Staat, sondern fällen die Familien.
456|d9824dc661c38786040a66cee3ced576|Sollen wir das noch einmal kochen?
457|e5181db537176d9da9e9dd66758d0fd0|Eine Division durch null muss abgefangen werden.
458|d19823c06d2593e6f95d03915370df9d|Woran das wohl liegt?
459|e8284ec4c23b661e7f4efe0144e16cc8|Obwohl sie selbst eigentlich genug Zeit hätte, stellt sich die Hausfrau eine Haushaltshilfe ein.
460|c7666e00233c7bc47b350639de321924|Können sie mir sagen, wir ihre Arbeitszeiten letzte Woche mit Beginn und Endzeiten waren?
461|c7ab2198d2eb7f7d3d3a0e99da8b8f83|Die Lavalampe findet hier keine Anwendung.
462|329f3530625d10c8a5ca6151d28ce01f|Man konnte die Rauchsäule aus zwanzig Kilometern Entfernung noch sehen.
463|1d857e59afbbc76877c526ff1cb054bc|Hören Sie, Sie kehren auf der Stelle um!
464|d4b0ee9d803b992e0c1017b12c662ffb|Gut gemacht.
465|2867619dd7a5f44743c2aa7925a40f75|Da muss man immer hinterher sein, sonst verstaubt es in der Schublade.
466|30ea744f3fa15af34a9e3ee69bb8f46d|Das wäre doch mal ein schönes Wochenendprojekt!
467|69d1ede1be6904ba8eb688996f6ce93c|Wie wäre es mit Wiesbaden?
468|52a8824c94441cc5281ead38d703f1c6|Andrea wechselte die Spur und dabei kam es zum Unfall mit dem Skoda.
469|0725670a71bfbaef3b3ae33409cc4f19|Dann wird die Suchfunktion nutzlos.
470|1e363aac178568f3272ff18ff6e6e819|Dank Neigetechnik kann der Zug schneller durch die Kurven fahren.
471|ebdc15d93378ff7bac3425b1c340305e|Eifersucht ist das wohl häufigste Mordmotiv.
472|b7ca30fb3dc29b17828b04b52b7470f4|Ich kann mir doch nicht alles aus den Fingern saugen.
473|33fa5d35f077e16a4b4340d83f581b10|Sozusagen alles unter einem Dach.
474|e10f3ae07c625b8b599f8d7b30842422|Damit ist der Fall endlich abgeschlossen.
475|0ba0a7721daae4430d4486a4aab7e773|Das schädigt unseren ohnehin schon ramponierten Ruf.
476|98432d544b410eea3729b3144505d7e2|Nass und kalt vertragen Kakteen halt nicht.
477|7d664d1da51323cd057489d750fa36a0|Endlich mal eine durchdachte Verpackung.
478|dd59841baf4df868e33a7a21c315603b|Du wurdest einfach zu spät geboren.
479|5b08029572563c83523bfa71239db109|Nun stellt euch nicht so an!
480|27ddc717bd45193844475632e5ba9704|Warum brauchen wir diese zusätzliche Hilfe für die neuen Bundesländer immer noch – wenn es doch spürbar in der letzten Zeit vorwärts gegangen ist?
481|274f0e8102c54d0411ea795d5ca643b4|Erst links, dann rechts und dann wieder links.
482|6a6113fa8745ab72ef3737e4a204ea04|Dann würde ich gerne mal Ihren Blutdruck messen.
483|5a756af5c50d1c491f0d737b95dcf153|Wenn wir einen kleineren einbauen, müssten Sie eventuell die Wand dahinter anpinseln.
484|fedd2a78e49fad7459e930a78287731f|Mit ihm ist nicht gut Kirschen essen.
485|17480d049b46ef39a9bcc6d26b08db6c|Hier werden wir in den nächsten Jahren den Rechtsanspruch auf einen Betreuungsplatz auch für unter Dreijährige – gemeinsam mit den Ländern – umsetzen.
486|69940b56b7f08b63518b0bd262620879|Muss das gehackt oder geraspelt werden?
487|cc5f92fe957fe85e2c8caba8fe6423c2|Schon wieder ist er Single.
488|43a20251ecfac225e31356e3138f16cd|Da blieb ihr Blick an einer Dose hängen, auf der eine Pfeife aufgemalt war.
489|45fc6858985b242c77394d6f0ac00a59|Schnurlostelefone kann man auch bei Gewitter gefahrlos verwenden.
490|cae292d2af9e6eb7a156df5e6e8fecdc|Der vorliegende Abschnitt soll einige wichtige metatheoretische Fragestellungen aus dem Blickwinkel der Aussagenlogik betrachten.
491|98bdc333ba98a5b019883a3a2daf5717|Wenn der Standby-Modus nicht mehr funktionieren würde, bekäme ich das relativ schnell mit.
492|e4c5ac5e306259b394054a5165159945|Im Urlaub soll man sich erholen.
493|34ff3c3cf9eda6379146f1469dead449|Die gesamte Telefonanlage im Haus ist dann tot.
494|7c847c4be79d35f6d439d9d006ade1f4|Ich bin der Gerichtsvollzieher.
495|75dfecd62470cc61a3299e3a3a7ae17a|Die Volljährigkeit wird von vielen Jugendlichen lange erwartet.
496|9475130098b24ec50e5dae6c09fc16a9|Ich zitiere!
497|d05aafbbe9486758856475d55f817e9d|Während der Auftragsflaute betrank er sich aus Langeweile mit seinen Kollegen.
498|e52ac9c7d669f47cd63868b5dc7f4157|Aufgeschreckte Tauben flatterten davon, als sie sich über die Kante zog.
499|2b36869e10f5ebd7e469b585e24c8179|Motoren erschöpfen nicht, können aber auch nicht trainiert werden.
500|b32b452328ec2bec85c81397146276d6|Die Art, wie die beiden wortlos miteinander kommunizieren, grenzt an Telepathie.
501|53737b40986e644de2c318e0a0ce4ea9|Dienstag,
502|2d246611b29466b60fae42a0e9fc29da|Kann man auch eigene Motive erstellen und sich aufs T-Shirt drucken lassen?
503|d6857ffdff9c6f7c0fb25e9408b9dc7d|Ob jemand der Beste aller Zeiten war, kann heute niemand sagen.
504|b6fbdabbebc1bd823109bc81e19461ae|Wie können die Fehler der Vergangenheit vermieden werden?
505|08c010e26b1b2cbb80933bf2c373028b|Ich gebe dir gleich Serotonin.
506|14f57fb35047b65401e2865c232fda80|Seine wissenschaftlichen Arbeiten beschäftigen sich mit dynamischen Systemen, Variationsrechnung, Optimierungsproblemen sowie mit mathematischen Wirtschaftswissenschaften.
507|412732d0924b743c9b8a4c12eb518625|Ein kleiner Junge ist ausgebüxt.
508|8863540e8c2d9c025fbc3cd07d51a641|Verfolgt ihr die aktuellen Diskussionen?
509|b59d3b263e2bddaea48524bb249d9b2c|Weitere Symptome sind Schwindelgefühle und Appetitlosigkeit.
510|b9746154eda2563bf51f772d2ee72739|Diese Musik wird dir helfen, besser auf dich selbst zu hören.
511|94e3f2bfb530c75e5f4ee72f016232e6|Der Anstieg ist marginal.
512|84a92d76b376902e1afecc12bf4d5ec2|Mercedes-Sterne sind ein zusätzliches Verletzungsrisiko für Fußgänger.
513|eb2bf6847d4191f2c26194e081750697|May reist heute erneut nach Brüssel
514|4b1fe4145427ac90f9690bf37ad59326|Phnom Penh wurde am Reißbrett entworfen.
515|7eff6b7fa792eb5245ebf165b8a5569f|Die Strömungsgeräusche sind jetzt deutlich wahrnehmbar.
516|58392acb43d0835648a3a4b3da033c4b|Die allermeisten Weihnachtspyramiden sind gar keine Pyramiden.
517|e5ef1877db62185827038732fed084fb|Aber wir in der Bundesregierung haben schon einige wichtige Entscheidungen getroffen, die die Vorbereitung auf den demografischen Wandel berücksichtigen.
518|be48cf8fc508f9d557ad9f840df49b97|Ich habe keine Vorhersage für Dienstag
519|e2e7435f5d147661dbb907f116b59c1d|Im Fachhandel finden Sie auch andere Ausführungen.
520|61d35d82efddc9edfac99e090ffb0472|pflaume,
521|4e7fcbca7cbc5f9f454122a966a80d5b|Als Ernährungsberater möchte man nicht für einen Hungerlohn arbeiten.
522|f40417e325ceaf3219f89143b8c52071|Mein Gewicht ist völlig in Ordnung, ich bin nur zehn Zentimeter zu klein.
523|90275a08aac54824f2d9a7263658d558|Wie konnte ich mich nur so täuschen?
524|b9aebed2a2abab2eb0ba1e5e643078aa|Kann Steckdose nicht dimmen. Es ist ausgeschaltet.
525|b85260f39b2d4779bd94fb9d1f89cdb9|Als erste vertrauensbildende Maßnahme schlage ich vor, dass Sie ihr Gewehr ablegen.
526|3d35cb1a1b1950609d4853977ee4bda0|Das öffentliche Singen des Textes war ihnen verboten worden.
527|3ef9c6814063f28dd0c8cadf479c059b|Die kleine Zahl wird gepikst und die große vom Krokodil gefressen.
528|6492881e429ed87666e1cbb2aca4d6b3|Jetzt werfe ich mit Bananen.
529|67fe73cf1f42688bb58b1eea67b827b3|die Lautstärke ist bereits auf Maximum
530|a7f2026b47d286b02b5a13cb459c9983|Ja, ich leihe mir auch ab und zu eine solche Anlage fürs Wochenende.
531|6842b392466ac674266d0e181d6d275c|In Tirol enthält gefühlt jedes zweite Brötchen Kümmel.
532|012cc908c30049b56b05d8fd4f2ccee0|Alle elf Minuten verliebt sich ein Single in ein Fake-Profil beim Online-Dating.
533|e7eafec22d1a4fb281e01c9d43350b10|Jetzt lieg ich hier ich armer Wicht und kenne kein romatisches Gedicht.
534|c223d09173cbacf8765b07d2179848f7|Dann hast du sein wahres Gesicht noch nicht gesehen.
535|fc77f085bc4d7b05fa64b56b422b0ead|Wieso brennen mir immer die Kartoffeln an?
536|79c0df7fcf791eae6c60200c221aa9f2|Sie formulierte eine Frage, die sich sicher viele Briten stellen.
537|87e74cc461fc4f384340b8d0e9eb94a7|Das erfordert eine gültige Karte und mindestens hundert Euro Bestechungsgeld.
538|7f55fd7a912d2c5e66655d662f5e4217|Zwei Drittel aller Zeugnisse mussten neu gedruckt werden, weil sie Fehler enthielten.
539|572c72f453225d0b455a0596db34a671|Und dann ist mir echt ein Stein vom Herzen gefallen.
540|c4636f07fd15ad4b0813bd6b45a2c5ef|Na ja, eher ein Urlaubsziel.
541|905c2f00ac7b57057cad6f8dc5ef0ec7|Noch ist es hell genug, um etwas zu lesen.
542|fb29457b22db317ff7f61dcb52b0ebf4|Schwund ist überall.
543|b3209b1f6c20c07d10e5e6c8353c2d8e|Automatisierung
544|356eaa1bec7cc79aebb4a41ba213a796|Bei solchen Fragen sind sich selbst Muttersprachler unsicher.
